Market,Brand,Model,Body_Type,Fuel_Type,Year,Available_Date,Dealer,City,Province,Type,Version,Ext_Color,Int_Color,RRP_EUR,Monthly_EUR,APR_pct,Availability,Engine_Raw,URL
ES,Audi,A5 Avant e-hybrid,ESTATE,PHEV,2025.0,2026-06-08,MOTOR PACIFICO PREMIUM,San Juan de Alicante,Alicante,Nuevo,3,Azul Horizonte Metalizado,,60721.58,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzEwNDIwMTQyMzQ3LTIwMjU=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,MOTOR PACIFICO,Xátiva,,Nuevo,,Z9,,60731.92,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzEyNTkwMjEzODYxLTIwMjU=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"RIOJA MOTOR, S-A",Logroño,La Rioja,Nuevo,,O4,,60735.33,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0MjkwMTg0ODMyLTIwMjU=
ES,Audi,A5 Avant e-hybrid,ESTATE,PHEV,2025.0,2026-06-08,"HUERTAS MOTOR, S-L- (CARTAGENA)",Cartagena,Murcia,Nuevo,3,Gris Daytona Efecto Perla,,60750.71,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTcwMTI0MzM0LTIwMjU=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,,0E,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMDAxODY2LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,,U8,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMDMyNjYwLTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"SAFAMOTOR, S-A",Málaga,Málaga,Nuevo,,N7,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDEwOTAwMDMyODM2LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,,2D,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMDMyNjY0LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,,N7,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMDMyNzE4LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,,V6,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMDMyNzMwLTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,,0E,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMDMyNjYxLTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,,N7,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMDMyNjY5LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,,U8,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMDMyNjY4LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,,V6,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMDMyNzI5LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"SAFAMOTOR, S-A",Málaga,Málaga,Nuevo,,N7,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDEwOTAwMDMyODM3LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,,N7,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMDQ4OTgxLTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,QUADIS MARZÁ,Castellón de la Plana,Castellón,Nuevo,,0E,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyMjUwMDM0OTI1LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"SERRAMOVIL, S-A",Elche,Alicante,Nuevo,,0E,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDExNTgwMDQxMDE2LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,QUADIS MARZÁ,Castellón de la Plana,Castellón,Nuevo,,N7,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyMjUwMDQ5NzIzLTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"SOLERA MOTOR, S-A",Jerez de la Frontera,Cádiz,Nuevo,,2Y,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyMTcwMDQxMDIxLTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"SOLERA MOTOR, S-A",Jerez de la Frontera,Cádiz,Nuevo,,N7,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyMTcwMDMxOTcyLTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"SOLERA MOTOR, S-A",Jerez de la Frontera,Cádiz,Nuevo,,N7,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyMTcwMDMxOTc0LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"SOLERA MOTOR, S-A",Jerez de la Frontera,Cádiz,Nuevo,,0E,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyMTcwMDMxOTc1LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,VGRS BARCELONA,Barcelona,Barcelona,Nuevo,,2D,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NzIwMDQzMzk4LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"SOLERA MOTOR, S-A",Jerez de la Frontera,Cádiz,Nuevo,,0E,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyMTcwMDMxOTczLTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,VGRS HUELVA-SEVILLA,Sevilla,Sevilla,Nuevo,,U8,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0MzEwMDQzMzk3LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,VGRS HUELVA-SEVILLA,Sevilla,Sevilla,Nuevo,,2Y,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0MzEwMDQzMzk0LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,MENAI,Eibar,,Nuevo,,0E,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzA1NjgwMDQ5ODkwLTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,MENAI,Eibar,,Nuevo,,0E,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzA1NjgwMDQ5ODg5LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"V- PEREZ RUMBAO, S-A  (VEPERSA)",Pontevedra,Pontevedra,Nuevo,,N7,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NDgwMDQzMzM0LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,VGRS BARCELONA,Barcelona,Barcelona,Nuevo,,2D,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NzIwMDU4MzYzLTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,VGRS BARCELONA,Barcelona,Barcelona,Nuevo,,2D,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NzIwMDU4MzY0LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"AUTOGANDARA , S- L",Lugo,Lugo,Nuevo,,N7,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMjAwMDQwMDMyMDQ1LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,VGRS BARCELONA,Barcelona,Barcelona,Nuevo,,2D,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NzIwMDU4MzY1LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,VGRS HUELVA-SEVILLA,Sevilla,Sevilla,Nuevo,,V6,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0MzEwMDQzMzk1LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"F- TOME, S- A",Madrid,Madrid,Nuevo,,V6,,60751.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjgwMDMyMDMwLTIwMjY=
ES,Audi,Q3 Sportback,SAV,ICE,2026.0,2026-06-08,A-V-I-S-A,Sevilla,Sevilla,Nuevo,,1X,,60764.55,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDQ1NjEwMjEzODY4LTIwMjU=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,MOVENTO SARSA,Terrassa,Barcelona,Nuevo,,1X,,60773.21,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjcwMjAwMDQ3LTIwMjU=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,MOVENTO SARSA,Terrassa,Barcelona,Nuevo,,1X,,60773.21,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjcwMjAwMDQ2LTIwMjU=
ES,Audi,A5,SEDAN,ICE,2026.0,2026-06-08,SEALCO MOTOR,Alcorcón,Madrid,Nuevo,1,Gris Daytona Efecto Perla,,60780.54,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzAzMDgwMDMyMjYwLTIwMjY=
ES,Audi,Q3 SUV e-hybrid,SAV,PHEV,2026.0,2026-06-08,VERA IMPORT,Vera,,Nuevo,1,Verde Salvia Metalizado,,60788.31,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAwNjcwMTYwNTMwLTIwMjU=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,MOGAUTO,Barcelona,Barcelona,Nuevo,,N7,,60807.07,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDgwMTMwMDQxMDI4LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,JARMAUTO,Rivas-Vaciamadrid,Madrid,Nuevo,,2Y,,60829.59,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNTgwMTIwMTY1LTIwMjU=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,,N7,,60864.19,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMDYyNTI3LTIwMjY=
ES,Audi,Q5 SUV,SAV,ICE,2026.0,2026-06-08,"SAFAMOTOR, S-A",Málaga,Málaga,Nuevo,3,Blanco Arkona,,60874.6,,,soon,Gasolina,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDEwOTAwMjEzNzcxLTIwMjU=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"ARROJO, S-A",Perillo – Oleiros,,Nuevo,,6Y,,60950.83,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyNjQwMTIwMTg1LTIwMjU=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,A-V-I-S-A,Sevilla,Sevilla,Nuevo,,6Y,,60960.5,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDQ1NjEwMTY0NTEyLTIwMjU=
ES,Audi,A5 Avant e-hybrid,ESTATE,PHEV,2025.0,2026-06-08,IRU#AMOVIL,Orkoien,,Nuevo,3,Gris Daytona Efecto Perla,,60961.06,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAzMDQwMTI2NTI3LTIwMjU=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"SAFAMOTOR, S-A",Málaga,Málaga,Nuevo,,1X,,60961.99,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDEwOTAwMjEzODg4LTIwMjU=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"URAL MOTOR, S-L",Burgos,Burgos,Nuevo,,V6,,60976.84,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA5NDQwMDQ4OTg0LTIwMjY=
ES,Audi,Q3 SUV e-hybrid,SAV,PHEV,2026.0,2026-06-08,"ARROJO, S-A",Perillo – Oleiros,,Nuevo,1,Gris Daytona Efecto Perla,,60995.98,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyNjQwMTYwNDM3LTIwMjU=
ES,Audi,Q3 Sportback,SAV,ICE,2026.0,2026-06-08,"CENTROWAGEN, S-L",Badajoz,Badajoz,Nuevo,,6Y,,61004.1,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxMDMwMDUxOTE2LTIwMjY=
ES,Audi,A5 Avant e-hybrid,ESTATE,PHEV,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,3,Negro Mito Metalizado,,61042.02,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTI0MzM2LTIwMjU=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,QUADIS MOTORSOL,Sant Boi De Llobregat,,Nuevo,,1X,,61080.52,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzAzODQwMjAwMDUyLTIwMjU=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"V- PEREZ RUMBAO, S-A  (VEPERSA)",Pontevedra,Pontevedra,Nuevo,,B1,,61089.5,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NDgwMDA5MzY3LTIwMjY=
ES,Audi,Q3 SUV e-hybrid,SAV,PHEV,2026.0,2026-06-08,"SAFAMOTOR, S-A",Málaga,Málaga,Nuevo,1,Gris Daytona Efecto Perla,,61092.78,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDEwOTAwMTYwNTMzLTIwMjU=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"SAFAMOTOR, S-A",Málaga,Málaga,Nuevo,,N7,,61097.0,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDEwOTAwMDMyNjI1LTIwMjY=
ES,Audi,A5,SEDAN,ICE,2026.0,2026-06-08,LEIOA WAGEN,Leioa,,Nuevo,1,Blanco Glaciar Metalizado,,61098.14,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDUzNDYwMDE1Mzc4LTIwMjY=
ES,Audi,A5,SEDAN,ICE,2026.0,2026-06-08,"SANTANO AUTOMOCION, S-A",Cáceres,Cáceres,Nuevo,1,Negro Mito Metalizado,,61098.14,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NjUwMDMxMDk1LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"SOLERA MOTOR, S-A",Jerez de la Frontera,Cádiz,Nuevo,,N7,,61105.38,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyMTcwMDM0OTAyLTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"SOLERA MOTOR, S-A",Jerez de la Frontera,Cádiz,Nuevo,,0E,,61105.38,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyMTcwMDM0OTA2LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"SOLERA MOTOR, S-A",Jerez de la Frontera,Cádiz,Nuevo,,0E,,61105.38,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyMTcwMDM0OTA3LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"SOLERA MOTOR, S-A",Jerez de la Frontera,Cádiz,Nuevo,,N7,,61105.38,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyMTcwMDM0OTAzLTIwMjY=
ES,Audi,A5,SEDAN,ICE,2026.0,2026-06-08,ALDAUTO,Colmenar Viejo,,Nuevo,1,Gris Daytona Efecto Perla,,61125.96,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAzMjkwMDMyMjA4LTIwMjY=
ES,Audi,A5,SEDAN,ICE,2026.0,2026-06-08,"F- TOME, S- A",Madrid,Madrid,Nuevo,1,Gris Daytona Efecto Perla,,61126.52,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjgwMDMyMjUwLTIwMjY=
ES,Audi,A5,SEDAN,ICE,2026.0,2026-06-08,"F- TOME, S- A",Madrid,Madrid,Nuevo,1,Gris Daytona Efecto Perla,,61126.52,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjgwMDMyMjY3LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,MENAI,Eibar,,Nuevo,,O4,,61149.15,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzA1NjgwMTY3MzM2LTIwMjU=
ES,Audi,Q3 Sportback,SAV,ICE,2026.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,,2D,,61158.52,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMDMxODc0LTIwMjY=
ES,Audi,Q3 Sportback,SAV,ICE,2026.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,,V6,,61158.52,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMDMxODc1LTIwMjY=
ES,Audi,A5 Avant e-hybrid,ESTATE,PHEV,2025.0,2026-06-08,SEALCO MOTOR,Alcorcón,Madrid,Nuevo,3,Blanco Arkona,,61196.37,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzAzMDgwMTMxNzE4LTIwMjU=
ES,Audi,A5 e-hybrid,SEDAN,PHEV,2025.0,2026-06-08,"AUTOGANDARA , S- L",Lugo,Lugo,Nuevo,3,Negro Mito Metalizado,,61199.19,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMjAwMDQwMTIzMzIzLTIwMjU=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,AUTOPODIUM,Girona,Girona,Nuevo,,N7,,61202.16,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAzMTQwMDMxODAzLTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,JARMAUTO,Rivas-Vaciamadrid,Madrid,Nuevo,,0E,,61202.16,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNTgwMDMyMjIzLTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,VGRS MADRID,Madrid,Madrid,Nuevo,,2D,,61202.16,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NjkwMDU2ODcyLTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,VGRS MADRID,Madrid,Madrid,Nuevo,,0E,,61202.16,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NjkwMDU2ODcwLTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,VGRS MADRID,Madrid,Madrid,Nuevo,,0E,,61202.16,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NjkwMDU2ODY4LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,VGRS MADRID,Madrid,Madrid,Nuevo,,2D,,61202.16,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NjkwMDU2ODc1LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,VGRS MADRID,Madrid,Madrid,Nuevo,,0E,,61202.16,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NjkwMDU2ODcxLTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,VGRS MADRID,Madrid,Madrid,Nuevo,,0E,,61202.16,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NjkwMDU2ODY5LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,VGRS MADRID,Madrid,Madrid,Nuevo,,2D,,61202.16,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NjkwMDU2ODc0LTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,"V- PEREZ RUMBAO, S-A  (VEPERSA)",Pontevedra,Pontevedra,Nuevo,,0E,,61202.16,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NDgwMDQzMzMzLTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,VGRS MADRID,Madrid,Madrid,Nuevo,,2D,,61202.16,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NjkwMDU2ODczLTIwMjY=
ES,Audi,Q3 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,AUTOPODIUM,Girona,Girona,Nuevo,,2D,,61202.16,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAzMTQwMDY0Nzg5LTIwMjY=
ES,Audi,A5 Avant,ESTATE,ICE,2025.0,2026-06-08,VILAMOBIL MOTOR,Tarragona,Tarragona,Nuevo,3,Blanco Arkona,,61210.76,,,soon,Gasolina,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMjAwMTIwMDY0NzU0LTIwMjU=
ES,Audi,Q3 Sportback,SAV,ICE,2026.0,2026-06-08,IRU#AMOVIL,Orkoien,,Nuevo,,O4,,61214.01,,,soon,Gasolina,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAzMDQwMDA5MjgyLTIwMjY=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,VGRS BARCELONA,Barcelona,Barcelona,Nuevo,0,Gris Tambora Metalizado,,61267.46,,,soon,Gasolina,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NzIwMDQxNTI3LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,VERA IMPORT,Vera,,Nuevo,0,Negro Mito Metalizado,,61268.33,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAwNjcwMTY3ODE4LTIwMjU=
ES,Audi,A5 Avant e-hybrid,ESTATE,PHEV,2025.0,2026-06-08,JARMAUTO,Rivas-Vaciamadrid,Madrid,Nuevo,3,Gris Daytona Efecto Perla,,61301.58,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNTgwMTMyNDAxLTIwMjU=
